brand,collection,price,currency,country,life_span_date,price_before,price_difference,price_changed
Chopard,HAPPY SPORT,4490,EUR,EU,2022-05-28,4310.0,180,1.0
Chopard,HAPPY SPORT,5840,EUR,EU,2022-05-28,5490.0,350,1.0
Chopard,HAPPY HEARTS,7210,EUR,EU,2022-05-28,6790.0,420,1.0
Chopard,HAPPY SPORT,8410,EUR,EU,2022-05-28,8080.0,330,1.0
Chopard,HAPPY SPORT,9810,EUR,EU,2022-05-28,9430.0,380,1.0
Chopard,HAPPY SPORT,10200,EUR,EU,2022-05-28,9550.0,650,1.0
Chopard,HAPPY SPORT,14600,EUR,EU,2022-05-28,14000.0,600,1.0
Chopard,HAPPY SPORT,15600,EUR,EU,2022-05-28,14700.0,900,1.0
Chopard,HAPPY SPORT,15900,EUR,EU,2022-05-28,15000.0,900,1.0
Chopard,HAPPY SPORT,16000,EUR,EU,2022-05-28,15300.0,700,1.0
Chopard,HAPPY SPORT,16500,EUR,EU,2022-05-28,15500.0,1000,1.0
Chopard,HAPPY SPORT,21000,EUR,EU,2022-05-28,19800.0,1200,1.0
Chopard,HAPPY SPORT,21700,EUR,EU,2022-05-28,20300.0,1400,1.0
Chopard,HAPPY SPORT,22800,EUR,EU,2022-05-28,21400.0,1400,1.0
Chopard,HAPPY SPORT,25100,EUR,EU,2022-05-28,23600.0,1500,1.0
Chopard,HAPPY SPORT,25600,EUR,EU,2022-05-28,24100.0,1500,1.0
Chopard,HAPPY SPORT,36800,EUR,EU,2022-05-28,34700.0,2100,1.0
Chopard,HAPPY SPORT,55200,EUR,EU,2022-05-28,52100.0,3100,1.0
Chopard,HAPPY SPORT,7610,EUR,EU,2022-05-28,7310.0,300,1.0
Chopard,HAPPY SPORT,8980,EUR,EU,2022-05-28,8630.0,350,1.0
Chopard,HAPPY SPORT THE FIRST,10300,EUR,EU,2022-05-28,9850.0,450,1.0
Chopard,HAPPY SPORT,14600,EUR,EU,2022-05-28,13700.0,900,1.0
Chopard,HAPPY SPORT,15600,EUR,EU,2022-05-28,15000.0,600,1.0
Chopard,HAPPY SPORT,15800,EUR,EU,2022-05-28,14900.0,900,1.0
Chopard,HAPPY SPORT,17000,EUR,EU,2022-05-28,16300.0,700,1.0
Chopard,HAPPY SPORT,17400,EUR,EU,2022-05-28,16400.0,1000,1.0
Chopard,HAPPY SPORT THE FIRST,18100,EUR,EU,2022-05-28,17400.0,700,1.0
Chopard,HAPPY SPORT,18300,EUR,EU,2022-05-28,17300.0,1000,1.0
Chopard,HAPPY SPORT,22700,EUR,EU,2022-05-28,21300.0,1400,1.0
Chopard,HAPPY SPORT,24100,EUR,EU,2022-05-28,22600.0,1500,1.0
Chopard,HAPPY SPORT,39100,EUR,EU,2022-05-28,36800.0,2300,1.0
Chopard,"HAPPY SPORT SUN, MOON AND STARS",7360,EUR,EU,2022-05-28,7070.0,290,1.0
Chopard,HAPPY SPORT,8260,EUR,EU,2022-05-28,7940.0,320,1.0
Chopard,HAPPY SPORT,8260,EUR,EU,2022-05-28,7940.0,320,1.0
Chopard,HAPPY SPORT,9630,EUR,EU,2022-05-28,9250.0,380,1.0
Chopard,HAPPY SPORT,9630,EUR,EU,2022-05-28,9250.0,380,1.0
Chopard,HAPPY SPORT,9630,EUR,EU,2022-05-28,9250.0,380,1.0
Chopard,HAPPY SPORT,10500,EUR,EU,2022-05-28,9850.0,650,1.0
Chopard,HAPPY SPORT,10800,EUR,EU,2022-05-28,10100.0,700,1.0
Chopard,HAPPY SPORT,10800,EUR,EU,2022-05-28,10100.0,700,1.0
Chopard,ハッピーゴルフ,10900,EUR,EU,2022-05-28,10200.0,700,1.0
Chopard,HAPPY SPORT,10900,EUR,EU,2022-05-28,10200.0,700,1.0
Chopard,HAPPY SPORT,15300,EUR,EU,2022-05-28,14400.0,900,1.0
Chopard,HAPPY SPORT,16700,EUR,EU,2022-05-28,15700.0,1000,1.0
Chopard,HAPPY SPORT,16700,EUR,EU,2022-05-28,15700.0,1000,1.0
Chopard,HAPPY SPORT,17000,EUR,EU,2022-05-28,16000.0,1000,1.0
Chopard,HAPPY SPORT,18500,EUR,EU,2022-05-28,17500.0,1000,1.0
Chopard,HAPPY SPORT,18800,EUR,EU,2022-05-28,17700.0,1100,1.0
Chopard,HAPPY SPORT,19000,EUR,EU,2022-05-28,17800.0,1200,1.0
Chopard,HAPPY SPORT,19000,EUR,EU,2022-05-28,17800.0,1200,1.0
Chopard,HAPPY SNOWFLAKES,20000,EUR,EU,2022-05-28,18700.0,1300,1.0
Chopard,HAPPY SPORT,20200,EUR,EU,2022-05-28,18900.0,1300,1.0
Chopard,HAPPY SPORT,21400,EUR,EU,2022-05-28,19600.0,1800,1.0
Chopard,ハッピーゴルフ,21500,EUR,EU,2022-05-28,19700.0,1800,1.0
Chopard,HAPPY SPORT,21600,EUR,EU,2022-05-28,19800.0,1800,1.0
Chopard,HAPPY SPORT,27700,EUR,EU,2022-05-28,25600.0,2100,1.0
Chopard,HAPPY SPORT,27700,EUR,EU,2022-05-28,25600.0,2100,1.0
Chopard,HAPPY SPORT,27900,EUR,EU,2022-05-28,25800.0,2100,1.0
Chopard,HAPPY SPORT,29400,EUR,EU,2022-05-28,27200.0,2200,1.0
Chopard,HAPPY SPORT,44700,EUR,EU,2022-05-28,41600.0,3100,1.0
Chopard,HAPPY SPORT,44800,EUR,EU,2022-05-28,41700.0,3100,1.0
Chopard,HAPPY MOON,48800,EUR,EU,2022-05-28,46000.0,2800,1.0
Chopard,HAPPY FISH,58100,EUR,EU,2022-05-28,54700.0,3400,1.0
Chopard,HAPPY SPORT,68400,EUR,EU,2022-05-28,64500.0,3900,1.0
Chopard,HAPPY SPORT,75400,EUR,EU,2022-05-28,71100.0,4300,1.0
Chopard,HAPPY SNOWFLAKES,81600,EUR,EU,2022-05-28,76900.0,4700,1.0
Chopard,HAPPY SPORT JOAILLERIE,94000,EUR,EU,2022-05-28,88600.0,5400,1.0
Chopard,HAPPY SPORT JOAILLERIE,94000,EUR,EU,2022-05-28,88600.0,5400,1.0
Chopard,HAPPY PALM,94900,EUR,EU,2022-05-28,89500.0,5400,1.0
Chopard,HAPPY SPORT,5600,EUR,EU,2022-05-28,5390.0,210,1.0
Chopard,HAPPY HEARTS,6810,EUR,EU,2022-05-28,6540.0,270,1.0
Chopard,HAPPY SPORT,6970,EUR,EU,2022-05-28,6700.0,270,1.0
Chopard,HAPPY SPORT,7760,EUR,EU,2022-05-28,7300.0,460,1.0
Chopard,HAPPY SPORT,7760,EUR,EU,2022-05-28,7300.0,460,1.0
Chopard,HAPPY HEARTS,9220,EUR,EU,2022-05-28,8690.0,530,1.0
Chopard,HAPPY SPORT,13700,EUR,EU,2022-05-28,12900.0,800,1.0
Chopard,HAPPY SPORT,13700,EUR,EU,2022-05-28,12900.0,800,1.0
Chopard,HAPPY SPORT,17800,EUR,EU,2022-05-28,16600.0,1200,1.0
Chopard,HAPPY SPORT,18800,EUR,EU,2022-05-28,17300.0,1500,1.0
Chopard,HAPPY SPORT,24700,EUR,EU,2022-05-28,22700.0,2000,1.0
Chopard,HAPPY OCEAN,8850,EUR,EU,2022-05-28,8500.0,350,1.0
Chopard,HAPPY OCEAN,8850,EUR,EU,2022-05-28,8500.0,350,1.0
Chopard,HAPPY OCEAN,13400,EUR,EU,2022-05-28,12600.0,800,1.0
Chopard,HAPPY SPORT CHRONO,83000,EUR,EU,2022-05-28,78200.0,4800,1.0
Chopard,HAPPY DIAMONDS ICONS,9140,EUR,EU,2022-05-28,8700.0,440,1.0
Chopard,HAPPY DIAMONDS ICONS,15800,EUR,EU,2022-05-28,15000.0,800,1.0
Chopard,HAPPY DIAMONDS ICONS,16000,EUR,EU,2022-05-28,15200.0,800,1.0
Chopard,HAPPY DIAMONDS ICONS,16000,EUR,EU,2022-05-28,15200.0,800,1.0
Chopard,HAPPY DIAMONDS ICONS,16700,EUR,EU,2022-05-28,15900.0,800,1.0
Chopard,HAPPY DIAMONDS ICONS,9140,EUR,EU,2022-05-28,8700.0,440,1.0
Chopard,HAPPY DIAMONDS JOAILLERIE,31200,EUR,EU,2022-05-28,29700.0,1500,1.0
Chopard,HAPPY DIAMONDS JOAILLERIE,31200,EUR,EU,2022-05-28,29700.0,1500,1.0
Chopard,HAPPY DIAMONDS ICONS,11100,EUR,EU,2022-05-28,10500.0,600,1.0
Chopard,HAPPY DIAMONDS ICONS,18900,EUR,EU,2022-05-28,18000.0,900,1.0
Chopard,HAPPY DIAMONDS ICONS,18900,EUR,EU,2022-05-28,18000.0,900,1.0
Chopard,HAPPY DIAMONDS JOAILLERIE,24100,EUR,EU,2022-05-28,22900.0,1200,1.0
Chopard,HAPPY DIAMONDS JOAILLERIE,24100,EUR,EU,2022-05-28,22900.0,1200,1.0
Chopard,HAPPY DIAMONDS ICONS JOAILLERIE,38500,EUR,EU,2022-05-28,36500.0,2000,1.0
Chopard,HAPPY DIAMONDS ICONS JOAILLERIE,38500,EUR,EU,2022-05-28,36500.0,2000,1.0
Chopard,HAPPY DIAMONDS ICONS,12700,EUR,EU,2022-05-28,12100.0,600,1.0
Chopard,HAPPY DIAMONDS ICONS,12700,EUR,EU,2022-05-28,12100.0,600,1.0
Chopard,HAPPY DIAMONDS ICONS,23800,EUR,EU,2022-05-28,22600.0,1200,1.0
Chopard,HAPPY DIAMONDS ICONS,30500,EUR,EU,2022-05-28,29000.0,1500,1.0
Chopard,HAPPY DIAMONDS JOAILLERIE,52100,EUR,EU,2022-05-28,49600.0,2500,1.0
Chopard,HAPPY DIAMONDS JOAILLERIE,62500,EUR,EU,2022-05-28,59500.0,3000,1.0
Chopard,HAPPY DIAMONDS JOAILLERIE,49500,EUR,EU,2022-05-28,47000.0,2500,1.0
Chopard,HAPPY DIAMONDS JOAILLERIE,49500,EUR,EU,2022-05-28,47000.0,2500,1.0
Chopard,HAPPY DIAMONDS JOAILLERIE,50500,EUR,EU,2022-05-28,48000.0,2500,1.0
Chopard,HAPPY DIAMONDS JOAILLERIE,47600,EUR,EU,2022-05-28,45300.0,2300,1.0
Chopard,ALPINE EAGLE 36,14700,EUR,EU,2022-05-28,14100.0,600,1.0
Chopard,ALPINE EAGLE 36,14800,EUR,EU,2022-05-28,14200.0,600,1.0
Chopard,ALPINE EAGLE 36,17100,EUR,EU,2022-05-28,16100.0,1000,1.0
Chopard,ALPINE EAGLE 36,21800,EUR,EU,2022-05-28,20400.0,1400,1.0
Chopard,ALPINE EAGLE 36,34100,EUR,EU,2022-05-28,31300.0,2800,1.0
Chopard,ALPINE EAGLE 36,39900,EUR,EU,2022-05-28,36500.0,3400,1.0
Chopard,ALPINE EAGLE 36,51600,EUR,EU,2022-05-28,47200.0,4400,1.0
Chopard,L'HEURE DU DIAMANT,25300,EUR,EU,2022-05-28,23800.0,1500,1.0
Chopard,L'HEURE DU DIAMANT,25300,EUR,EU,2022-05-28,23800.0,1500,1.0
Chopard,L'HEURE DU DIAMANT,31800,EUR,EU,2022-05-28,29900.0,1900,1.0
Chopard,L'HEURE DU DIAMANT,31800,EUR,EU,2022-05-28,29900.0,1900,1.0
Chopard,L'HEURE DU DIAMANT,42100,EUR,EU,2022-05-28,39200.0,2900,1.0
Chopard,L'HEURE DU DIAMANT,42100,EUR,EU,2022-05-28,39200.0,2900,1.0
Chopard,L'HEURE DU DIAMANT,48800,EUR,EU,2022-05-28,45500.0,3300,1.0
Chopard,L'HEURE DU DIAMANT,48800,EUR,EU,2022-05-28,45500.0,3300,1.0
Chopard,ルール・ドゥ・ディアマン オーバル,70700,EUR,EU,2022-05-28,66000.0,4700,1.0
Chopard,L'HEURE DU DIAMANT OVAL,86300,EUR,EU,2022-05-28,80500.0,5800,1.0
Chopard,L’HEURE DU DIAMANT ROUND SMALL,54400,EUR,EU,2022-05-28,51200.0,3200,1.0
Chopard,ルール・ドゥ・ディアマン ヴィンテージ,60100,EUR,EU,2022-05-28,56100.0,4000,1.0
Chopard,L'HEURE DU DIAMANT SMALL VINTAGE,61200,EUR,EU,2022-05-28,57100.0,4100,1.0
Chopard,ルール・ドゥ・ディアマン ヴィンテージ,61500,EUR,EU,2022-05-28,57400.0,4100,1.0
Chopard,L'HEURE DU DIAMANT,65100,EUR,EU,2022-05-28,60700.0,4400,1.0
Chopard,L'HEURE DU DIAMANT,65100,EUR,EU,2022-05-28,60700.0,4400,1.0
Chopard,ルール・ドゥ・ディアマン ヴィンテージ,77100,EUR,EU,2022-05-28,71900.0,5200,1.0
Chopard,L'HEURE DU DIAMANT,50200,EUR,EU,2022-05-28,47300.0,2900,1.0
Chopard,L'HEURE DU DIAMANT,51200,EUR,EU,2022-05-28,48200.0,3000,1.0
Chopard,L'HEURE DU DIAMANT,57700,EUR,EU,2022-05-28,54400.0,3300,1.0
Chopard,L'HEURE DU DIAMANT,60500,EUR,EU,2022-05-28,57000.0,3500,1.0
Chopard,L'HEURE DU DIAMANT,68000,EUR,EU,2022-05-28,63500.0,4500,1.0
Chopard,L'HEURE DU DIAMANT,69000,EUR,EU,2022-05-28,64400.0,4600,1.0
Chopard,L'HEURE DU DIAMANT,78600,EUR,EU,2022-05-28,73400.0,5200,1.0
Chopard,L'HEURE DU DIAMANT PETITE OVALE,85800,EUR,EU,2022-05-28,80100.0,5700,1.0
Chopard,L'HEURE DU DIAMANT PETITE OVALE,50400,EUR,EU,2022-05-28,47500.0,2900,1.0
Chopard,L'HEURE DU DIAMANT VINTAGE,58300,EUR,EU,2022-05-28,55000.0,3300,1.0
Chopard,L’HEURE DU DIAMANT ROUND MEDIUM,74600,EUR,EU,2022-05-28,69600.0,5000,1.0
Chopard,ルール・ドゥ・ディアマン ミディアム オーバル,66500,EUR,EU,2022-05-28,62700.0,3800,1.0
Chopard,IMPERIALE,6680,EUR,EU,2022-05-28,6290.0,390,1.0
Chopard,IMPERIALE,7220,EUR,EU,2022-05-28,6800.0,420,1.0
Chopard,IMPERIALE,9780,EUR,EU,2022-05-28,9210.0,570,1.0
Chopard,IMPERIALE,10400,EUR,EU,2022-05-28,9900.0,500,1.0
Chopard,IMPERIALE,11700,EUR,EU,2022-05-28,11000.0,700,1.0
Chopard,IMPERIALE,12200,EUR,EU,2022-05-28,11500.0,700,1.0
Chopard,IMPERIALE,14900,EUR,EU,2022-05-28,14000.0,900,1.0
Chopard,IMPERIALE,20100,EUR,EU,2022-05-28,18900.0,1200,1.0
Chopard,IMPERIALE,20600,EUR,EU,2022-05-28,19400.0,1200,1.0
Chopard,IMPERIALE,32800,EUR,EU,2022-05-28,30900.0,1900,1.0
Chopard,IMPERIALE,15400,EUR,EU,2022-05-28,14500.0,900,1.0
Chopard,IMPERIALE,32800,EUR,EU,2022-05-28,30900.0,1900,1.0
Chopard,IMPERIALE,46800,EUR,EU,2022-05-28,44100.0,2700,1.0
Chopard,IMPERIALE,47000,EUR,EU,2022-05-28,44300.0,2700,1.0
Chopard,IMPERIALE,47000,EUR,EU,2022-05-28,44300.0,2700,1.0
Chopard,IMPERIALE,47000,EUR,EU,2022-05-28,44300.0,2700,1.0
Chopard,IMPERIALE,47000,EUR,EU,2022-05-28,44300.0,2700,1.0
Chopard,IMPERIALE,47000,EUR,EU,2022-05-28,44300.0,2700,1.0
Chopard,IMPERIALE JOAILLERIE,56800,EUR,EU,2022-05-28,53500.0,3300,1.0
Chopard,IMPERIALE MOONPHASE,56800,EUR,EU,2022-05-28,53500.0,3300,1.0
Chopard,IMPERIALE MOONPHASE,56800,EUR,EU,2022-05-28,53500.0,3300,1.0
Chopard,IMPERIALE,58500,EUR,EU,2022-05-28,55000.0,3500,1.0
Chopard,IMPERIALE JOAILLERIE,60700,EUR,EU,2022-05-28,57200.0,3500,1.0
Chopard,IMPERIALE MOONPHASE,65800,EUR,EU,2022-05-28,62000.0,3800,1.0
Chopard,IMPERIALE,16100,EUR,EU,2022-05-28,15100.0,1000,1.0
Chopard,IMPERIALE,19000,EUR,EU,2022-05-28,17900.0,1100,1.0
Chopard,ALPINE EAGLE CADENCE 8HF,19700,EUR,EU,2022-05-28,18900.0,800,1.0
Chopard,ALPINE EAGLE 41,21600,EUR,EU,2022-05-28,20200.0,1400,1.0
Chopard,ALPINE EAGLE 41,50800,EUR,EU,2022-05-28,46500.0,4300,1.0
Chopard,ALPINE EAGLE 41,56800,EUR,EU,2022-05-28,52000.0,4800,1.0
Chopard,ALPINE EAGLE XL CHRONO,19900,EUR,EU,2022-05-28,19100.0,800,1.0
Chopard,ALPINE EAGLE XL CHRONO,29100,EUR,EU,2022-05-28,27400.0,1700,1.0
Chopard,L.U.C HERITAGE GRAND CRU,25900,EUR,EU,2022-05-28,24600.0,1300,1.0
Chopard,L.U.C HERITAGE GRAND CRU,42800,EUR,EU,2022-05-28,40600.0,2200,1.0
Chopard,L.U.C HERITAGE GRAND CRU,46200,EUR,EU,2022-05-28,43900.0,2300,1.0
Chopard,L.U.C HERITAGE GRAND CRU,46200,EUR,EU,2022-05-28,43900.0,2300,1.0
Chopard,L.U.C QF JUBILEE,15100,EUR,EU,2022-05-28,14500.0,600,1.0
Chopard,L.U.C XP URUSHI YEAR OF THE OX,26600,EUR,EU,2022-05-28,25300.0,1300,1.0
Chopard,L.U.C XP URUSHI YEAR OF THE TIGER,26600,EUR,EU,2022-05-28,25300.0,1300,1.0
Chopard,L.U.C QUATTRO SPIRIT 25,46800,EUR,EU,2022-05-28,44500.0,2300,1.0
Chopard,L.U.C XP,9120,EUR,EU,2022-05-28,8770.0,350,1.0
Chopard,L.U.C SKULL ONE,10200,EUR,EU,2022-05-28,9730.0,470,1.0
Chopard,L.U.C XPS,17900,EUR,EU,2022-05-28,17000.0,900,1.0
Chopard,L.U.C XPS,17900,EUR,EU,2022-05-28,17000.0,900,1.0
Chopard,L.U.C XPS,18700,EUR,EU,2022-05-28,17800.0,900,1.0
Chopard,L.U.C XPS TWIST QF,21600,EUR,EU,2022-05-28,20400.0,1200,1.0
Chopard,L.U.C XPS 1860,23500,EUR,EU,2022-05-28,22300.0,1200,1.0
Chopard,L.U.C XP SKELETEC,27500,EUR,EU,2022-05-28,26200.0,1300,1.0
Chopard,L.U.C XPS,29100,EUR,EU,2022-05-28,27600.0,1500,1.0
Chopard,L.U.C XPS 1860 OFFICER,32200,EUR,EU,2022-05-28,30600.0,1600,1.0
Chopard,L.U.C XPS,33500,EUR,EU,2022-05-28,31900.0,1600,1.0
Chopard,L.U.C XPS,33500,EUR,EU,2022-05-28,31900.0,1600,1.0
Chopard,L.U.C XPS,35900,EUR,EU,2022-05-28,34100.0,1800,1.0
Chopard,L.U.C XPS,35900,EUR,EU,2022-05-28,34100.0,1800,1.0
Chopard,L.U.C XP 漆 スピリット オブ シィー チェン,41000,EUR,EU,2022-05-28,39000.0,2000,1.0
Chopard,L.U.C 1937,8230,EUR,EU,2022-05-28,7910.0,320,1.0
Chopard,L.U.C GMT ONE,10300,EUR,EU,2022-05-28,9830.0,470,1.0
Chopard,L.U.C TIME TRAVELER ONE,14300,EUR,EU,2022-05-28,13700.0,600,1.0
Chopard,L.U.C 1937,19700,EUR,EU,2022-05-28,18700.0,1000,1.0
Chopard,L.U.C GMT ONE,21700,EUR,EU,2022-05-28,20500.0,1200,1.0
Chopard,L.U.C TIME TRAVELER ONE,26200,EUR,EU,2022-05-28,24900.0,1300,1.0
Chopard,L.U.C TIME TRAVELER ONE,40900,EUR,EU,2022-05-28,38900.0,2000,1.0
Chopard,L.U.C QUATTRO,26900,EUR,EU,2022-05-28,25600.0,1300,1.0
Chopard,L.U.C QUATTRO,27400,EUR,EU,2022-05-28,26100.0,1300,1.0
Chopard,L.U.C PERPETUAL TWIN,25600,EUR,EU,2022-05-28,24600.0,1000,1.0
Chopard,L.U.C PERPETUAL TWIN,25600,EUR,EU,2022-05-28,24600.0,1000,1.0
Chopard,L.U.C PERPETUAL TWIN,52100,EUR,EU,2022-05-28,49600.0,2500,1.0
Chopard,L.U.C LUNAR ONE,64500,EUR,EU,2022-05-28,61300.0,3200,1.0
Chopard,L.U.C LUNAR ONE,65600,EUR,EU,2022-05-28,62400.0,3200,1.0
Chopard,L.U.C LUNAR ONE,78600,EUR,EU,2022-05-28,74700.0,3900,1.0
Chopard,L.U.C LUNAR ONE,101500,EUR,EU,2022-05-28,96400.0,5100,1.0
Chopard,L.U.C PERPETUAL CHRONO,98200,EUR,EU,2022-05-28,93400.0,4800,1.0
Chopard,L.U.C PERPETUAL CHRONO,98200,EUR,EU,2022-05-28,93400.0,4800,1.0
Chopard,L.U.C PERPETUAL CHRONO,77600,EUR,EU,2022-05-28,74500.0,3100,1.0
Chopard,MILLE MIGLIA CLASSIC CHRONOGRAPH RATICOSA,6730,EUR,EU,2022-05-28,6470.0,260,1.0
Chopard,MILLE MIGLIA CLASSIC CHRONOGRAPH RATICOSA,6730,EUR,EU,2022-05-28,6470.0,260,1.0
Chopard,MILLE MIGLIA 2020 RACE EDITION,7040,EUR,EU,2022-05-28,6770.0,270,1.0
Chopard,MILLE MIGLIA BAMFORD EDITION,8250,EUR,EU,2022-05-28,7930.0,320,1.0
Chopard,MILLE MIGLIA 2020 RACE EDITION,8960,EUR,EU,2022-05-28,8530.0,430,1.0
Chopard,MILLE MIGLIA GTS AUTOMATIC,6000,EUR,EU,2022-05-28,5760.0,240,1.0
Chopard,MILLE MIGLIA GTS POWER CONTROL,6560,EUR,EU,2022-05-28,6300.0,260,1.0
Chopard,MILLE MIGLIA GTS POWER CONTROL,7040,EUR,EU,2022-05-28,6770.0,270,1.0
Chopard,MILLE MIGLIA GTS AUTOMATIC SPEED BLACK,7660,EUR,EU,2022-05-28,7360.0,300,1.0
Chopard,MILLE MIGLIA GTS POWER CONTROL GRIGIO SPECIALE,8520,EUR,EU,2022-05-28,8180.0,340,1.0
Chopard,MILLE MIGLIA GTS AZZURRO POWER CONTROL,10400,EUR,EU,2022-05-28,9840.0,560,1.0
Chopard,MILLE MIGLIA GTS POWER CONTROL,10400,EUR,EU,2022-05-28,9840.0,560,1.0
Chopard,MILLE MIGLIA 2019 RACE EDITION,7510,EUR,EU,2022-05-28,7220.0,290,1.0
Chopard,MILLE MIGLIA 2021 RACE EDITION,11800,EUR,EU,2022-05-28,11200.0,600,1.0
Chopard,L'HEURE DU DIAMANT,47900,EUR,EU,2022-05-28,47000.0,900,1.0
Chopard,L'HEURE DU DIAMANT,47900,EUR,EU,2022-05-28,47000.0,900,1.0
Chopard,HAPPY SPORT,6840,GBP,UK,2022-05-28,6670.0,170,1.0
Chopard,HAPPY SPORT,8510,GBP,UK,2022-05-28,8290.0,220,1.0
Chopard,HAPPY SPORT,5530,GBP,UK,2022-05-28,5500.0,30,1.0
Chopard,HAPPY SPORT,6680,GBP,UK,2022-05-28,6520.0,160,1.0
Chopard,ALPINE EAGLE 41,11600,GBP,UK,2022-05-28,11500.0,100,1.0
Chopard,ALPINE EAGLE 41,11600,GBP,UK,2022-05-28,11500.0,100,1.0
Chopard,ALPINE EAGLE 36,8760,GBP,UK,2022-05-28,8690.0,70,1.0
Chopard,ALPINE EAGLE XL CHRONO,16900,GBP,UK,2022-05-28,16800.0,100,1.0
Chopard,MILLE MIGLIA CLASSIC CHRONOGRAPH,5080,GBP,UK,2022-05-28,5050.0,30,1.0
Chopard,MILLE MIGLIA GTS AZZURRO CHRONO,6490,GBP,UK,2022-05-28,6460.0,30,1.0
Chopard,MILLE MIGLIA 2021 RACE EDITION,6680,GBP,UK,2022-05-28,6640.0,40,1.0
Chopard,MILLE MIGLIA GTS CHRONO,6090,GBP,UK,2022-05-28,6060.0,30,1.0
Chopard,HAPPY DIAMONDS ICONS,7740,GBP,UK,2022-05-28,7620.0,120,1.0
Chopard,HAPPY DIAMONDS ICONS,16600,GBP,UK,2022-05-28,16400.0,200,1.0
Chopard,HAPPY DIAMONDS ICONS,16600,GBP,UK,2022-05-28,16400.0,200,1.0
Chopard,HAPPY DIAMONDS ICONS,7740,GBP,UK,2022-05-28,7620.0,120,1.0
Chopard,L.U.C XPS,7420,GBP,UK,2022-05-28,7390.0,30,1.0
Chopard,L.U.C TIME TRAVELER ONE BLACK,13700,GBP,UK,2022-05-28,13600.0,100,1.0
Chopard,L.U.C GMT ONE BLACK,10200,GBP,UK,2022-05-28,10100.0,100,1.0
Chopard,L.U.C 1937,7710,GBP,UK,2022-05-28,7670.0,40,1.0
Chopard,ルール・ドゥ・ディアマン,74300,GBP,UK,2022-05-28,70800.0,3500,1.0
Chopard,ルール・ドゥ・ディアマン,80000,GBP,UK,2022-05-28,78100.0,1900,1.0
Chopard,L'HEURE DU DIAMANT PETITE OVALE,47000,GBP,UK,2022-05-28,45900.0,1100,1.0
Chopard,L'HEURE DU DIAMANT,64600,GBP,UK,2022-05-28,62500.0,2100,1.0
Chopard,IMPERIALE,8760,GBP,UK,2022-05-28,8530.0,230,1.0
Chopard,IMPERIALE,5660,GBP,UK,2022-05-28,5640.0,20,1.0
Chopard,IMPERIALE,4970,GBP,UK,2022-05-28,4840.0,130,1.0
Chopard,IMPERIALE,7540,GBP,UK,2022-05-28,7360.0,180,1.0
Chopard,HAPPY SPORT,5530,GBP,UK,2022-05-28,5500.0,30,1.0
Chopard,HAPPY SNOWFLAKES,5960,GBP,UK,2022-05-28,5920.0,40,1.0
Chopard,HAPPY SPORT,6680,GBP,UK,2022-05-28,6650.0,30,1.0
Chopard,HAPPY SPORT,6680,GBP,UK,2022-05-28,6650.0,30,1.0
Chopard,"HAPPY SPORT SUN, MOON AND STARS",7300,GBP,UK,2022-05-28,7130.0,170,1.0
Chopard,HAPPY SPORT,7300,GBP,UK,2022-05-28,7130.0,170,1.0
Chopard,HAPPY SPORT,7480,GBP,UK,2022-05-28,7300.0,180,1.0
Chopard,HAPPY SPORT,9620,GBP,UK,2022-05-28,9330.0,290,1.0
Chopard,HAPPY SPORT,11900,GBP,UK,2022-05-28,11800.0,100,1.0
Chopard,HAPPY SPORT,11900,GBP,UK,2022-05-28,11800.0,100,1.0
Chopard,HAPPY SNOWFLAKES,12300,GBP,UK,2022-05-28,12300.0,0,0.0
Chopard,HAPPY SPORT,12300,GBP,UK,2022-05-28,12300.0,0,0.0
Chopard,HAPPY SPORT,12300,GBP,UK,2022-05-28,12000.0,300,1.0
Chopard,HAPPY SPORT,12800,GBP,UK,2022-05-28,12400.0,400,1.0
Chopard,HAPPY SPORT,12900,GBP,UK,2022-05-28,12900.0,0,0.0
Chopard,HAPPY SPORT,13200,GBP,UK,2022-05-28,12900.0,300,1.0
Chopard,HAPPY SPORT,13300,GBP,UK,2022-05-28,13000.0,300,1.0
Chopard,HAPPY SPORT,13800,GBP,UK,2022-05-28,13400.0,400,1.0
Chopard,HAPPY SPORT,18600,GBP,UK,2022-05-28,18100.0,500,1.0
Chopard,HAPPY SPORT,19000,GBP,UK,2022-05-28,18500.0,500,1.0
Chopard,HAPPY SPORT,19000,GBP,UK,2022-05-28,18500.0,500,1.0
Chopard,HAPPY SPORT,19500,GBP,UK,2022-05-28,19100.0,400,1.0
Chopard,HAPPY SPORT,32500,GBP,UK,2022-05-28,31700.0,800,1.0
Chopard,HAPPY SPORT,42100,GBP,UK,2022-05-28,41100.0,1000,1.0
Chopard,HAPPY SPORT,42100,GBP,UK,2022-05-28,41100.0,1000,1.0
Chopard,HAPPY SPORT,49700,GBP,UK,2022-05-28,48400.0,1300,1.0
Chopard,HAPPY SPORT,3800,GBP,UK,2022-05-28,3780.0,20,1.0
Chopard,HAPPY SPORT,4940,GBP,UK,2022-05-28,4820.0,120,1.0
Chopard,HAPPY HEARTS,6100,GBP,UK,2022-05-28,5950.0,150,1.0
Chopard,HAPPY SPORT,7120,GBP,UK,2022-05-28,7080.0,40,1.0
Chopard,HAPPY SPORT,8310,GBP,UK,2022-05-28,8270.0,40,1.0
